ATM_ID,Date,Total_Cash,Withdrawal_Amount,Deposit_Amount,Transaction_Count,Day_of_Week,Remaining_Cash,Cash_Out
ATM_15,2024-05-19,69789,36787,6726,41,Sunday,39728,0
ATM_14,2024-11-20,91772,8124,7776,36,Wednesday,91424,0
ATM_31,2024-12-04,53232,38185,5949,181,Wednesday,20996,0
ATM_29,2024-10-10,267194,4379,11663,114,Thursday,274478,0
ATM_27,2024-09-29,233275,1693,4917,195,Sunday,236499,0
ATM_21,2024-01-22,152181,35853,13635,72,Monday,129963,0
ATM_9,2024-07-05,254222,5584,7558,116,Friday,256196,0
ATM_20,2024-07-25,155611,41505,18818,35,Thursday,132924,0
ATM_35,2024-05-26,85650,28470,1723,116,Sunday,58903,0
ATM_15,2024-06-02,246967,2649,5113,123,Sunday,249431,0
ATM_24,2024-04-17,204524,11537,6795,139,Wednesday,199782,0
ATM_49,2024-11-11,101349,11963,19489,63,Monday,108875,0
ATM_16,2024-10-26,169713,24421,4668,52,Saturday,149960,0
ATM_36,2024-10-25,137877,47294,6444,64,Friday,97027,0
ATM_11,2024-05-30,82866,22078,10013,139,Thursday,70801,0
ATM_8,2024-06-23,57334,22750,10136,50,Sunday,44720,0
ATM_3,2024-02-24,232927,9085,1427,35,Saturday,225269,0
ATM_19,2024-09-23,258542,23077,98,75,Monday,235563,0
ATM_46,2024-11-06,195328,42308,2112,106,Wednesday,155132,0
ATM_41,2024-06-02,190075,27866,16563,24,Sunday,178772,0
ATM_3,2024-07-08,109854,27551,12424,74,Monday,94727,0
ATM_36,2024-05-28,277117,29918,9069,169,Tuesday,256268,0
ATM_25,2024-01-08,289488,35578,8495,133,Monday,262405,0
ATM_36,2024-05-27,294601,48914,12077,187,Monday,257764,0
ATM_11,2024-06-21,229755,44908,18255,28,Friday,203102,0
ATM_16,2024-03-21,133795,34141,11666,151,Thursday,111320,0
ATM_17,2024-03-19,79270,6555,11044,198,Tuesday,83759,0
ATM_42,2024-11-16,81827,32832,19108,114,Saturday,68103,0
ATM_24,2024-02-29,164271,33818,17611,191,Thursday,148064,0
ATM_17,2024-04-04,237631,7724,5676,185,Thursday,235583,0
ATM_48,2024-11-07,256040,12298,15690,149,Thursday,259432,0
ATM_20,2024-05-07,142910,805,17918,152,Tuesday,160023,0
ATM_22,2024-05-01,104855,31160,12390,187,Wednesday,86085,0
ATM_6,2024-10-13,228356,9421,17904,197,Sunday,236839,0
ATM_7,2024-12-06,61262,49918,11473,181,Friday,22817,0
ATM_14,2024-03-27,252144,6934,18405,171,Wednesday,263615,0
ATM_11,2024-03-21,99836,16020,10897,143,Thursday,94713,0
ATM_12,2024-01-22,166927,13112,10806,36,Monday,164621,0
ATM_46,2024-09-08,261037,19857,11858,194,Sunday,253038,0
ATM_5,2024-07-08,247506,20039,6688,164,Monday,234155,0
ATM_5,2024-11-07,92647,552,3394,100,Thursday,95489,0
ATM_20,2024-03-26,71451,6936,12891,198,Tuesday,77406,0
ATM_15,2024-01-08,89582,5884,2897,47,Monday,86595,0
ATM_26,2024-11-13,219286,24310,11368,136,Wednesday,206344,0
ATM_33,2024-11-29,117367,27394,13649,189,Friday,103622,0
ATM_30,2024-08-17,252192,36495,18836,185,Saturday,234533,0
ATM_24,2024-05-31,118017,2577,452,116,Friday,115892,0
ATM_23,2024-10-04,62617,31746,19819,129,Friday,50690,0
ATM_9,2024-01-15,208222,46310,3734,131,Monday,165646,0
ATM_3,2024-10-13,238436,15619,7988,174,Sunday,230805,0
ATM_36,2024-09-04,187236,44410,2640,194,Wednesday,145466,0
ATM_48,2024-09-11,201867,35719,18957,54,Wednesday,185105,0
ATM_7,2024-12-08,77868,41805,18363,101,Sunday,54426,0
ATM_22,2024-11-20,83385,44293,8728,128,Wednesday,47820,0
ATM_14,2024-12-30,95800,27097,10169,18,Monday,78872,0
ATM_48,2024-06-15,296848,23681,8933,40,Saturday,282100,0
ATM_29,2024-03-21,254948,7713,10350,69,Thursday,257585,0
ATM_50,2024-10-22,251910,41851,9579,141,Tuesday,219638,0
ATM_16,2024-03-09,57886,4593,18589,121,Saturday,71882,0
ATM_48,2024-07-01,57789,24664,14429,187,Monday,47554,0
ATM_34,2024-11-22,234601,14343,10506,95,Friday,230764,0
ATM_10,2024-03-04,237722,16445,6665,42,Monday,227942,0
ATM_7,2024-09-20,212870,47980,4348,10,Friday,169238,0
ATM_25,2024-11-22,66496,1229,8861,25,Friday,74128,0
ATM_27,2024-03-26,55332,4005,12412,11,Tuesday,63739,0
ATM_15,2024-02-13,255869,11754,19125,82,Tuesday,263240,0
ATM_32,2024-10-20,60685,43146,16979,189,Sunday,34518,0
ATM_28,2024-05-28,223125,26887,11101,15,Tuesday,207339,0
ATM_9,2024-09-16,199685,28079,11775,186,Monday,183381,0
ATM_7,2024-11-06,127699,19845,18559,149,Wednesday,126413,0
ATM_16,2024-12-14,137212,34897,4419,114,Saturday,106734,0
ATM_26,2024-02-28,223012,34815,3824,81,Wednesday,192021,0
ATM_35,2024-04-03,139591,1896,13284,192,Wednesday,150979,0
ATM_17,2024-11-18,68741,24031,5507,178,Monday,50217,0
ATM_23,2024-01-05,155396,38267,10524,10,Friday,127653,0
ATM_8,2024-03-23,170030,22041,8740,83,Saturday,156729,0
ATM_2,2024-11-23,154363,35165,9687,138,Saturday,128885,0
ATM_31,2024-02-06,234662,32859,19104,90,Tuesday,220907,0
ATM_32,2024-01-27,56751,49733,6163,94,Saturday,13181,1
ATM_29,2024-01-13,233275,34125,17944,180,Saturday,217094,0
ATM_3,2024-03-05,219079,48824,7281,132,Tuesday,177536,0
ATM_8,2024-07-21,283469,42739,16408,15,Sunday,257138,0
ATM_2,2024-06-28,273779,30511,589,139,Friday,243857,0
ATM_31,2024-10-23,113521,37252,19454,131,Wednesday,95723,0
ATM_49,2024-09-27,152789,7254,19261,140,Friday,164796,0
ATM_37,2024-01-15,69365,47892,5822,53,Monday,27295,0
ATM_20,2024-01-01,74405,43400,14363,155,Monday,45368,0
ATM_29,2024-09-27,291952,42228,8300,103,Friday,258024,0
ATM_17,2024-02-17,136986,15356,9424,67,Saturday,131054,0
ATM_10,2024-06-30,193926,44411,17444,105,Sunday,166959,0
ATM_41,2024-07-01,273766,24402,19981,125,Monday,269345,0
ATM_22,2024-11-23,250572,8056,1411,30,Saturday,243927,0
ATM_6,2024-08-01,267076,42145,14636,161,Thursday,239567,0
ATM_43,2024-01-27,251468,31324,11424,111,Saturday,231568,0
ATM_34,2024-08-13,267643,22440,14244,83,Tuesday,259447,0
ATM_31,2024-06-06,182195,38595,5943,119,Thursday,149543,0
ATM_12,2024-02-29,92011,840,5670,199,Thursday,96841,0
ATM_12,2024-03-06,231039,33249,19980,154,Wednesday,217770,0
ATM_16,2024-06-22,195722,43949,4811,73,Saturday,156584,0
ATM_25,2024-02-21,296738,47766,3179,132,Wednesday,252151,0
ATM_22,2024-08-30,113290,9739,18021,174,Friday,121572,0
ATM_27,2024-12-02,52858,41113,17282,75,Monday,29027,0
ATM_24,2024-10-17,230906,17763,16036,135,Thursday,229179,0
ATM_12,2024-08-31,107292,2623,5467,69,Saturday,110136,0
ATM_18,2024-04-30,277980,45161,3503,152,Tuesday,236322,0
ATM_45,2024-02-11,250263,29752,12215,102,Sunday,232726,0
ATM_47,2024-07-02,77178,2121,1262,45,Tuesday,76319,0
ATM_16,2024-02-14,276543,25276,18866,184,Wednesday,270133,0
ATM_4,2024-02-21,280156,43809,2032,57,Wednesday,238379,0
ATM_12,2024-05-30,210247,8588,2147,98,Thursday,203806,0
ATM_49,2024-01-29,84210,33766,7968,193,Monday,58412,0
ATM_33,2024-02-26,97834,32883,12722,187,Monday,77673,0
ATM_22,2024-10-01,221658,15984,4285,183,Tuesday,209959,0
ATM_18,2024-07-27,185572,16887,4402,167,Saturday,173087,0
ATM_48,2024-01-08,134679,13763,15461,39,Monday,136377,0
ATM_33,2024-09-03,203449,6369,13274,107,Tuesday,210354,0
ATM_27,2024-07-13,93161,48125,10002,144,Saturday,55038,0
ATM_42,2024-11-17,213165,27348,8252,59,Sunday,194069,0
ATM_19,2024-12-04,224293,14116,16710,188,Wednesday,226887,0
ATM_48,2024-01-28,110977,40033,857,122,Sunday,71801,0
ATM_14,2024-12-10,53120,47111,12053,154,Tuesday,18062,1
ATM_25,2024-11-26,150849,3635,6271,142,Tuesday,153485,0
ATM_34,2024-10-22,135961,42191,16576,87,Tuesday,110346,0
ATM_24,2024-08-22,262825,36326,10559,73,Thursday,237058,0
ATM_38,2024-05-09,154179,38469,16102,18,Thursday,131812,0
ATM_23,2024-03-16,141482,26271,12260,196,Saturday,127471,0
ATM_5,2024-08-20,52828,36415,15483,28,Tuesday,31896,0
ATM_44,2024-08-17,261366,47804,9764,42,Saturday,223326,0
ATM_36,2024-11-27,133382,45880,9418,187,Wednesday,96920,0
ATM_24,2024-12-16,156246,650,2354,122,Monday,157950,0
ATM_36,2024-11-05,162883,20762,9584,132,Tuesday,151705,0
ATM_5,2024-07-07,276986,4976,18229,196,Sunday,290239,0
ATM_39,2024-01-02,148857,38351,8678,155,Tuesday,119184,0
ATM_6,2024-12-01,204507,25201,249,81,Sunday,179555,0
ATM_45,2024-03-05,290140,4721,9324,11,Tuesday,294743,0
ATM_36,2024-02-21,137819,9076,13648,47,Wednesday,142391,0
ATM_45,2024-02-03,288283,22521,17581,166,Saturday,283343,0
ATM_4,2024-10-27,278645,39279,8416,141,Sunday,247782,0
ATM_10,2024-08-27,279122,45919,12726,183,Tuesday,245929,0
ATM_1,2024-05-08,103447,9739,12570,69,Wednesday,106278,0
ATM_21,2024-08-30,104256,43628,10065,16,Friday,70693,0
ATM_40,2024-12-21,86157,44815,19416,136,Saturday,60758,0
ATM_39,2024-11-03,258542,9004,17279,181,Sunday,266817,0
ATM_37,2024-11-18,176924,35014,616,74,Monday,142526,0
ATM_3,2024-04-07,153623,49119,12693,192,Sunday,117197,0
ATM_47,2024-03-16,292980,20757,9493,154,Saturday,281716,0
ATM_31,2024-11-07,162919,24601,12831,179,Thursday,151149,0
ATM_27,2024-12-30,208811,22976,13080,196,Monday,198915,0
ATM_17,2024-08-06,217491,40721,3470,177,Tuesday,180240,0
ATM_23,2024-11-01,69519,42920,9072,113,Friday,35671,0
ATM_13,2024-04-10,219103,7490,16160,68,Wednesday,227773,0
ATM_47,2024-04-28,192097,47452,5339,198,Sunday,149984,0
ATM_27,2024-05-19,293267,43163,1670,181,Sunday,251774,0
ATM_20,2024-08-12,155706,22691,18338,127,Monday,151353,0
ATM_46,2024-09-11,184567,31929,9079,102,Wednesday,161717,0
ATM_13,2024-03-13,67721,7726,785,145,Wednesday,60780,0
ATM_44,2024-11-07,71472,16222,16522,90,Thursday,71772,0
ATM_24,2024-11-01,230012,42341,9377,190,Friday,197048,0
ATM_41,2024-06-04,56196,1576,8720,47,Tuesday,63340,0
ATM_3,2024-09-15,114538,8894,17862,52,Sunday,123506,0
ATM_43,2024-03-04,158917,46453,3655,29,Monday,116119,0
ATM_10,2024-11-05,177011,42011,18215,41,Tuesday,153215,0
ATM_1,2024-02-05,216851,10285,11102,154,Monday,217668,0
ATM_49,2024-09-04,101811,6043,8871,188,Wednesday,104639,0
ATM_13,2024-02-13,59356,44467,14388,167,Tuesday,29277,0
ATM_14,2024-04-28,227074,27185,10653,60,Sunday,210542,0
ATM_33,2024-12-14,282111,12840,18204,185,Saturday,287475,0
ATM_2,2024-06-29,153611,12014,2202,30,Saturday,143799,0
ATM_2,2024-03-10,153117,22847,8182,32,Sunday,138452,0
ATM_39,2024-12-23,103865,36067,1171,35,Monday,68969,0
ATM_41,2024-09-23,204212,11866,14744,22,Monday,207090,0
ATM_31,2024-08-06,259518,30836,15205,118,Tuesday,243887,0
ATM_4,2024-07-08,220437,45016,1930,59,Monday,177351,0
ATM_34,2024-09-12,50178,42808,7854,129,Thursday,15224,1
ATM_19,2024-07-05,132957,36595,15915,116,Friday,112277,0
ATM_37,2024-08-14,266826,3460,5526,111,Wednesday,268892,0
ATM_9,2024-03-01,169466,39161,3872,157,Friday,134177,0
ATM_24,2024-06-16,270418,40952,10587,98,Sunday,240053,0
ATM_13,2024-05-11,72168,7636,14741,118,Saturday,79273,0
ATM_44,2024-06-03,72561,48867,2228,86,Monday,25922,0
ATM_30,2024-09-28,218645,36062,5297,28,Saturday,187880,0
ATM_19,2024-07-28,178951,15932,4472,48,Sunday,167491,0
ATM_41,2024-01-07,106551,5797,12276,91,Sunday,113030,0
ATM_10,2024-01-11,73744,31979,2695,160,Thursday,44460,0
ATM_42,2024-07-18,93517,9054,13111,34,Thursday,97574,0
ATM_44,2024-09-07,121867,1417,4164,54,Saturday,124614,0
ATM_14,2024-03-04,147005,16453,5357,177,Monday,135909,0
ATM_40,2024-06-28,240255,26902,14446,51,Friday,227799,0
ATM_48,2024-05-07,250176,2186,10329,45,Tuesday,258319,0
ATM_49,2024-09-18,283799,21219,7377,174,Wednesday,269957,0
ATM_20,2024-04-29,279072,42461,15440,25,Monday,252051,0
ATM_4,2024-02-17,161308,47425,9152,125,Saturday,123035,0
ATM_38,2024-03-09,217826,9127,13435,131,Saturday,222134,0
ATM_44,2024-09-18,176056,4394,16174,129,Wednesday,187836,0
ATM_50,2024-08-17,146546,19436,19809,98,Saturday,146919,0
ATM_39,2024-09-08,266305,21202,13198,70,Sunday,258301,0
ATM_5,2024-08-18,187312,46951,14047,172,Sunday,154408,0
ATM_42,2024-08-11,195260,26697,8783,41,Sunday,177346,0
ATM_32,2024-07-25,279228,21071,16511,66,Thursday,274668,0
ATM_6,2024-12-06,238907,43596,9727,194,Friday,205038,0
ATM_14,2024-01-28,161392,39983,11486,83,Sunday,132895,0
ATM_6,2024-12-30,209858,15219,17928,139,Monday,212567,0
ATM_14,2024-08-06,83077,20512,3425,161,Tuesday,65990,0
ATM_12,2024-12-02,142710,25027,10161,43,Monday,127844,0
ATM_27,2024-04-10,155581,31040,5179,166,Wednesday,129720,0
ATM_26,2024-02-27,210959,24965,10071,112,Tuesday,196065,0
ATM_12,2024-01-24,223733,36157,18198,71,Wednesday,205774,0
ATM_8,2024-08-14,222837,20648,3601,114,Wednesday,205790,0
ATM_10,2024-06-17,171416,28804,7063,168,Monday,149675,0
ATM_16,2024-09-02,291587,4812,4327,199,Monday,291102,0
ATM_26,2024-11-19,177087,23095,10897,113,Tuesday,164889,0
ATM_8,2024-07-30,150196,49276,4316,89,Tuesday,105236,0
ATM_41,2024-12-28,92286,17317,12374,103,Saturday,87343,0
ATM_45,2024-09-22,215757,23534,5648,108,Sunday,197871,0
ATM_29,2024-01-21,241040,29255,17031,47,Sunday,228816,0
ATM_20,2024-05-03,122035,547,11702,67,Friday,133190,0
ATM_17,2024-04-06,178809,1888,14633,52,Saturday,191554,0
ATM_19,2024-05-17,268213,6733,8664,143,Friday,270144,0
ATM_17,2024-12-03,260486,11538,9701,27,Tuesday,258649,0
ATM_39,2024-12-18,226442,24181,8896,54,Wednesday,211157,0
ATM_1,2024-04-02,52241,45001,19093,16,Tuesday,26333,0
ATM_29,2024-04-04,237465,8876,17263,65,Thursday,245852,0
ATM_14,2024-01-24,68357,22712,12968,88,Wednesday,58613,0
ATM_17,2024-05-15,268930,16295,13671,116,Wednesday,266306,0
ATM_13,2024-11-29,137446,42655,9488,38,Friday,104279,0
ATM_29,2024-05-12,62232,16347,2187,111,Sunday,48072,0
ATM_34,2024-02-23,217818,43512,604,128,Friday,174910,0
ATM_27,2024-10-18,84083,27148,11190,13,Friday,68125,0
ATM_46,2024-04-21,145415,30556,1170,38,Sunday,116029,0
ATM_33,2024-05-10,295289,16790,17863,25,Friday,296362,0
ATM_29,2024-10-04,209077,28044,14872,197,Friday,195905,0
ATM_37,2024-09-20,262066,31771,4129,130,Friday,234424,0
ATM_39,2024-03-18,276943,38005,9047,72,Monday,247985,0
ATM_19,2024-09-19,273756,9645,11609,25,Thursday,275720,0
ATM_46,2024-03-08,128802,22085,18089,59,Friday,124806,0
ATM_24,2024-03-02,107954,29103,12660,14,Saturday,91511,0
ATM_14,2024-12-28,241283,2642,4427,155,Saturday,243068,0
ATM_47,2024-06-23,147181,9368,19209,98,Sunday,157022,0
ATM_37,2024-10-06,76065,49558,14149,74,Sunday,40656,0
ATM_5,2024-08-23,220635,43378,9270,179,Friday,186527,0
ATM_24,2024-05-15,271387,33398,10737,52,Wednesday,248726,0
ATM_34,2024-08-11,253156,15490,9155,77,Sunday,246821,0
ATM_50,2024-03-29,65499,43911,3014,13,Friday,24602,0
ATM_31,2024-04-16,110733,32176,13276,138,Tuesday,91833,0
ATM_30,2024-02-10,297159,43387,4267,12,Saturday,258039,0
ATM_9,2024-07-04,175147,7172,1775,69,Thursday,169750,0
ATM_27,2024-07-06,264364,4894,3308,67,Saturday,262778,0
ATM_28,2024-01-09,293110,37662,17197,61,Tuesday,272645,0
ATM_42,2024-06-28,256056,39082,18855,16,Friday,235829,0
ATM_26,2024-07-04,109691,21832,15692,89,Thursday,103551,0
ATM_18,2024-03-22,284482,29750,18404,160,Friday,273136,0
ATM_36,2024-06-25,282579,45076,721,74,Tuesday,238224,0
ATM_8,2024-04-03,272878,17610,11416,66,Wednesday,266684,0
ATM_18,2024-04-25,95975,595,9693,117,Thursday,105073,0
ATM_20,2024-06-08,212217,18981,18803,138,Saturday,212039,0
ATM_32,2024-09-01,118218,32452,10170,87,Sunday,95936,0
ATM_29,2024-10-09,123458,6641,19067,139,Wednesday,135884,0
ATM_49,2024-07-31,175872,27269,19756,105,Wednesday,168359,0
ATM_48,2024-05-31,63265,18745,19917,103,Friday,64437,0
ATM_18,2024-06-14,173113,33074,12764,41,Friday,152803,0
ATM_7,2024-05-22,215977,40751,14619,25,Wednesday,189845,0
ATM_1,2024-01-25,192839,40704,9855,180,Thursday,161990,0
ATM_28,2024-07-18,270139,43668,225,100,Thursday,226696,0
ATM_33,2024-08-20,200262,35525,8058,46,Tuesday,172795,0
ATM_50,2024-01-04,289495,25096,3082,39,Thursday,267481,0
ATM_4,2024-10-14,251458,20476,18550,10,Monday,249532,0
ATM_20,2024-06-21,178416,28365,9439,84,Friday,159490,0
ATM_36,2024-07-02,228627,38125,8900,106,Tuesday,199402,0
ATM_31,2024-09-07,248565,24692,5802,38,Saturday,229675,0
ATM_38,2024-10-17,157989,39855,14011,183,Thursday,132145,0
ATM_28,2024-10-12,280307,30451,19065,155,Saturday,268921,0
ATM_3,2024-12-24,82815,44384,9131,175,Tuesday,47562,0
ATM_6,2024-04-21,265262,48301,14478,148,Sunday,231439,0
ATM_45,2024-10-31,154071,42246,10439,155,Thursday,122264,0
ATM_23,2024-12-15,126488,35329,19214,163,Sunday,110373,0
ATM_7,2024-12-04,205374,26509,14026,190,Wednesday,192891,0
ATM_36,2024-05-09,185633,48149,18956,117,Thursday,156440,0
ATM_1,2024-07-05,293682,20385,12980,198,Friday,286277,0
ATM_6,2024-01-29,276363,43717,15866,32,Monday,248512,0
ATM_24,2024-06-06,63591,33096,17461,44,Thursday,47956,0
ATM_37,2024-08-22,207712,16614,4273,109,Thursday,195371,0
ATM_45,2024-10-04,131216,6386,9969,147,Friday,134799,0
ATM_36,2024-04-11,50678,46855,19856,67,Thursday,23679,0
ATM_24,2024-08-12,62137,14700,8939,32,Monday,56376,0
ATM_38,2024-10-01,293662,2542,13275,87,Tuesday,304395,0
ATM_45,2024-11-18,199046,14573,9304,55,Monday,193777,0
ATM_29,2024-08-19,294812,2488,4760,194,Monday,297084,0
ATM_37,2024-12-07,85286,21668,7954,195,Saturday,71572,0
ATM_45,2024-09-30,106284,43355,11327,27,Monday,74256,0
ATM_32,2024-12-30,173708,524,9486,169,Monday,182670,0
ATM_25,2024-04-22,67950,18164,9426,144,Monday,59212,0
ATM_10,2024-05-18,128948,27400,2154,53,Saturday,103702,0
ATM_35,2024-08-03,297327,37947,13126,170,Saturday,272506,0
ATM_25,2024-11-09,159830,13633,15596,151,Saturday,161793,0
ATM_27,2024-09-30,148509,11036,14830,11,Monday,152303,0
ATM_45,2024-11-23,182877,6800,18697,62,Saturday,194774,0
ATM_32,2024-12-14,107823,44207,14523,36,Saturday,78139,0
ATM_12,2024-07-02,248728,43102,8014,101,Tuesday,213640,0
ATM_4,2024-11-07,272645,22234,4047,79,Thursday,254458,0
ATM_42,2024-07-12,60821,28022,1956,101,Friday,34755,0
ATM_26,2024-10-05,170498,45986,2805,129,Saturday,127317,0
ATM_3,2024-09-28,175646,23754,13036,140,Saturday,164928,0
ATM_17,2024-10-26,138605,47328,15300,55,Saturday,106577,0
ATM_9,2024-03-12,297197,37087,3171,103,Tuesday,263281,0
ATM_29,2024-07-14,261599,43742,8166,171,Sunday,226023,0
ATM_1,2024-09-26,248550,4374,18434,177,Thursday,262610,0
ATM_18,2024-11-26,143854,6914,14843,128,Tuesday,151783,0
ATM_41,2024-08-27,290373,4995,5709,63,Tuesday,291087,0
ATM_20,2024-04-17,249435,18656,1720,68,Wednesday,232499,0
ATM_41,2024-10-18,221220,24127,5659,61,Friday,202752,0
ATM_34,2024-10-26,108114,25883,2333,187,Saturday,84564,0
ATM_28,2024-04-09,107410,22729,8082,45,Tuesday,92763,0
ATM_48,2024-03-21,257701,36710,2695,12,Thursday,223686,0
ATM_35,2024-09-26,237860,10365,4646,124,Thursday,232141,0
ATM_16,2024-12-14,76994,18996,15202,117,Saturday,73200,0
ATM_21,2024-01-17,91323,15679,6020,53,Wednesday,81664,0
ATM_13,2024-07-11,120031,2510,13117,53,Thursday,130638,0
ATM_35,2024-07-30,265889,2289,14955,37,Tuesday,278555,0
ATM_42,2024-12-18,279635,12477,17621,165,Wednesday,284779,0
ATM_32,2024-05-05,275043,22926,12005,163,Sunday,264122,0
ATM_50,2024-11-05,156233,32822,5019,153,Tuesday,128430,0
ATM_38,2024-05-05,67452,34564,3416,20,Sunday,36304,0
ATM_6,2024-05-09,62126,39468,10569,41,Thursday,33227,0
ATM_50,2024-05-24,284369,3698,13052,35,Friday,293723,0
ATM_38,2024-09-12,66221,24488,16714,144,Thursday,58447,0
ATM_38,2024-01-23,75886,2821,9514,183,Tuesday,82579,0
ATM_13,2024-08-01,221547,30550,4453,44,Thursday,195450,0
ATM_46,2024-05-08,286872,41106,11726,54,Wednesday,257492,0
ATM_39,2024-01-12,253066,20848,18660,43,Friday,250878,0
ATM_13,2024-05-20,231666,18767,402,37,Monday,213301,0
ATM_47,2024-09-24,206976,43795,4661,68,Tuesday,167842,0
ATM_12,2024-02-26,171771,20094,9780,85,Monday,161457,0
ATM_33,2024-03-26,246836,11455,9137,100,Tuesday,244518,0
ATM_28,2024-09-30,87613,23658,19448,154,Monday,83403,0
ATM_3,2024-04-12,174089,16178,6862,34,Friday,164773,0
ATM_18,2024-12-04,248578,41156,18398,22,Wednesday,225820,0
ATM_26,2024-12-15,138181,11819,19940,145,Sunday,146302,0
ATM_40,2024-05-22,90720,38525,453,89,Wednesday,52648,0
ATM_2,2024-11-29,160717,30511,1531,143,Friday,131737,0
ATM_4,2024-11-24,81705,10279,11633,33,Sunday,83059,0
ATM_50,2024-06-24,54227,36779,460,101,Monday,17908,1
ATM_28,2024-05-12,143344,19917,6048,99,Sunday,129475,0
ATM_28,2024-12-09,68109,32271,5179,64,Monday,41017,0
ATM_25,2024-09-20,59808,26720,11380,152,Friday,44468,0
ATM_26,2024-05-26,125625,9473,3316,169,Sunday,119468,0
ATM_45,2024-01-12,197143,44058,9640,73,Friday,162725,0
ATM_47,2024-11-23,79017,15196,14730,190,Saturday,78551,0
ATM_2,2024-02-24,60323,25869,17348,182,Saturday,51802,0
ATM_42,2024-08-17,236409,28116,1945,170,Saturday,210238,0
ATM_34,2024-05-01,134402,32092,9676,133,Wednesday,111986,0
ATM_30,2024-12-14,284661,11743,18513,163,Saturday,291431,0
ATM_21,2024-08-20,133370,2024,12610,52,Tuesday,143956,0
ATM_44,2024-06-10,154495,46428,5869,173,Monday,113936,0
ATM_37,2024-03-22,104313,39294,5001,20,Friday,70020,0
ATM_44,2024-02-16,136200,21767,18290,45,Friday,132723,0
ATM_23,2024-12-29,154245,18676,14525,165,Sunday,150094,0
ATM_33,2024-10-17,74416,20142,16158,151,Thursday,70432,0
ATM_2,2024-06-08,67639,23573,19294,168,Saturday,63360,0
ATM_27,2024-06-27,247008,11661,14905,191,Thursday,250252,0
ATM_48,2024-12-27,96770,30767,19410,75,Friday,85413,0
ATM_22,2024-07-26,112600,4526,7964,53,Friday,116038,0
ATM_34,2024-02-09,219479,39409,18317,154,Friday,198387,0
ATM_16,2024-08-01,71736,12018,4834,102,Thursday,64552,0
ATM_20,2024-12-17,60174,10394,18958,82,Tuesday,68738,0
ATM_26,2024-06-02,227519,12154,8322,10,Sunday,223687,0
ATM_16,2024-12-03,229821,47740,14514,74,Tuesday,196595,0
ATM_6,2024-10-19,92935,12737,18117,73,Saturday,98315,0
ATM_45,2024-06-14,160149,35298,15333,15,Friday,140184,0
ATM_44,2024-09-28,86232,44985,13713,191,Saturday,54960,0
ATM_23,2024-01-24,71450,32540,15525,99,Wednesday,54435,0
ATM_42,2024-04-24,105797,34511,9652,124,Wednesday,80938,0
ATM_37,2024-12-16,68798,24289,3910,159,Monday,48419,0
ATM_8,2024-09-16,192446,34309,8279,109,Monday,166416,0
ATM_6,2024-11-01,142420,34309,8352,13,Friday,116463,0
ATM_37,2024-12-29,115095,15817,16395,25,Sunday,115673,0
ATM_22,2024-08-13,247695,1417,5058,97,Tuesday,251336,0
ATM_6,2024-04-11,245251,21496,16206,184,Thursday,239961,0
ATM_32,2024-05-10,53874,7448,11549,90,Friday,57975,0
ATM_17,2024-09-20,93507,32139,15779,87,Friday,77147,0
ATM_38,2024-01-12,278411,26584,11881,37,Friday,263708,0
ATM_17,2024-11-17,135080,12494,3961,157,Sunday,126547,0
ATM_37,2024-06-29,187571,638,7220,24,Saturday,194153,0
ATM_23,2024-12-14,190656,33783,1410,106,Saturday,158283,0
ATM_49,2024-06-09,223547,9280,12595,30,Sunday,226862,0
ATM_49,2024-04-23,216533,35227,14129,43,Tuesday,195435,0
ATM_13,2024-01-18,118439,37662,14564,181,Thursday,95341,0
ATM_32,2024-04-13,242374,2317,11131,18,Saturday,251188,0
ATM_22,2024-07-04,111844,44234,5222,83,Thursday,72832,0
ATM_7,2024-12-07,121587,7627,11224,141,Saturday,125184,0
ATM_22,2024-04-02,293729,39138,688,103,Tuesday,255279,0
ATM_21,2024-10-27,226495,33978,16277,47,Sunday,208794,0
ATM_6,2024-05-22,235600,6981,4631,90,Wednesday,233250,0
ATM_14,2024-05-22,148524,32917,6484,53,Wednesday,122091,0
ATM_16,2024-10-27,253024,21638,8911,66,Sunday,240297,0
ATM_3,2024-04-09,53012,19823,4398,32,Tuesday,37587,0
ATM_9,2024-03-02,90312,11708,14443,108,Saturday,93047,0
ATM_47,2024-03-24,88134,23576,3520,161,Sunday,68078,0
ATM_21,2024-10-02,74433,11137,9379,34,Wednesday,72675,0
ATM_50,2024-06-15,131285,49331,4906,160,Saturday,86860,0
ATM_30,2024-10-21,268681,33009,14675,107,Monday,250347,0
ATM_30,2024-05-08,174150,46535,17364,88,Wednesday,144979,0
ATM_42,2024-12-29,283644,49271,15940,20,Sunday,250313,0
ATM_42,2024-03-07,71831,27663,8126,65,Thursday,52294,0
ATM_32,2024-02-16,299978,5688,15663,172,Friday,309953,0
ATM_23,2024-11-05,109096,20119,1170,64,Tuesday,90147,0
ATM_3,2024-05-27,113954,7684,17123,64,Monday,123393,0
ATM_1,2024-09-06,230859,8437,1457,83,Friday,223879,0
ATM_3,2024-05-16,61055,22382,17671,12,Thursday,56344,0
ATM_37,2024-04-04,282113,15633,5102,100,Thursday,271582,0
ATM_7,2024-08-25,235574,42756,1626,192,Sunday,194444,0
